Feature,Correlation
slumming,-9.27648746263565E-4
slump,-0.001051861245719923
slumped,0.007178461843565956
slumps,-0.0015680749461160909
slut,-0.0019205505199999051
sluts,-7.84001486975171E-4
sly,-9.27648746263565E-4
sm,-0.0013579719608438582
smack,-0.001606803594003305
smacked,-7.84001486975171E-4
smacks,-0.0011087624989792283
small,-0.0023452790941750415
smaller,-0.0021898248199442873
smallest,-0.001051861245719923
smart,-0.001738545646554437
smarter,0.001604751860621816
smartest,0.002709156185251966
smarts,-7.84001486975171E-4
smash,0.002031133682755111
smashed,-0.001606803594003305
smashes,-0.0021038963168498615
smashing,-0.0021038963168498615
smathers,-7.84001486975171E-4
smeagol,-0.0011628834778207966
smear,-0.0015680749461160909
smeared,-0.001051861245719923
smears,-8.588332269309376E-4
smell,4.915435144032677E-4
smelled,0.0034466914947370282
smelling,0.005801902198254598
smells,7.270194897359103E-4
smelly,0.005801902198254598
smile,5.423150664755513E-5
smiled,-0.0011087624989792283
smiles,0.006425550855461864
smiley,-9.917012584517084E-4
smiling,0.005155392904534992
smith,-0.001047851338738957
smiths,-7.84001486975171E-4
smoke,-0.0023090358728006734
smoked,-0.0014025117020763493
smokes,-0.0012145958963774527
smokin,-7.84001486975171E-4
smoking,0.0011723222628479365
smoochy,-0.00201430887192669
smooth,5.356332140558831E-4
smorgasbord,-7.84001486975171E-4
smug,-8.588332269309376E-4
smuggled,-7.84001486975171E-4
smuggling,-0.0011087624989792283
smut,-9.27648746263565E-4
snack,0.004883081152756485
snag,-9.27648746263565E-4
snake,-0.0022162561733532126
snake-eyes,-0.0019835481883708197
snakes,0.001807951879538796
snap,-0.0022994110536629455
snapped,-0.001051861245719923
snapping,-0.0011628834778207966
snappy,-7.84001486975171E-4
snaps,0.0020058319319433545
snarling,-7.84001486975171E-4
snarls,-9.27648746263565E-4
snatch,-0.001445680396069259
snatched,-0.0011628834778207966
snatches,0.004874566687679147
sneak,-0.0021615612166290517
sneakers,-9.917012584517084E-4
sneaking,0.0024133394598676397
sneaks,0.008205304527980276
sneaky,-0.001051861245719923
sneers,0.007178461843565956
snicker,0.007178461843565956
snickers,-8.588332269309376E-4
sniffing,-0.0012641953586989781
sniffs,0.003925262173246959
sniper,-0.001051861245719923
snitch,-0.0011628834778207966
snore,-7.84001486975171E-4
snoring,-8.588332269309376E-4
snort,-8.588332269309376E-4
snorts,-0.0011087624989792283
snot,-8.588332269309376E-4
snout,0.006409890313180304
snow,7.575948250356829E-4
snowball,-8.588332269309376E-4
snowman,0.006409890313180304
snuck,-9.917012584517084E-4
snuff,-9.27648746263565E-4
snug,-7.84001486975171E-4
snyder,0.007851389290987557
so,-6.22997815332846E-4
so-called,-0.0015680749461160909
soak,0.006409890313180304
soaked,-0.0011087624989792283
soaking,-0.0011628834778207966
soap,-0.0021038963168498615
sob,-0.0011628834778207966
sobbing,0.002031133682755111
sobel,-0.0011087624989792283
sober,-0.0017177610659257223
sobs,-0.0012641953586989781
soccer,-9.917012584517084E-4
social,-3.752328619391934E-4
socially,-9.27648746263565E-4
society,-6.1848113244744E-4
sock,-0.0011087624989792283
socket,-7.84001486975171E-4
sockets,-8.588332269309376E-4
socks,-0.001606803594003305
sod,-7.84001486975171E-4
soda,0.001704082202981612
sodium,-7.84001486975171E-4
sofa,-0.0023782926317469314
sofia,-0.0026935786472628166
soft,9.030071301653644E-5
soften,-7.84001486975171E-4
softens,-9.27648746263565E-4
softly,-6.1848113244744E-4
software,0.003925262173246959
soil,-0.0011628834778207966
soiled,-9.27648746263565E-4
soiree,-7.84001486975171E-4
solar,-9.917012584517084E-4
sold,-0.0013016585875477184
soldier,-8.769629425856643E-4
soldiers,-8.74838482193005E-4
sole,-8.588332269309376E-4
solemn,-0.001051861245719923
solemnly,-0.001051861245719923
solid,-0.0025528988866283077
solitary,-0.0012641953586989781
solitude,-9.27648746263565E-4
solly,-9.917012584517084E-4
solo,-0.0013579719608438582
solomon,-8.588332269309376E-4
solution,-0.0022177285894637087
solve,-0.0017177610659257223
solved,-0.0011087624989792283
solving,-8.588332269309376E-4
some,-0.004477401345648947
somebody,-9.589029819388838E-5
somebodys,-0.002670645982396667
someday,0.0037270645697074613
somehow,-0.0019061598498390632
someone,-0.0018632978049981622
someones,-0.001047851338738957
someplace,-6.1848113244744E-4
somethin,-0.0015520044059545283
something,-0.007666491178905599
somethings,-0.0025768781812137184
sometime,-3.752328619391934E-4
sometimes,0.004153724838208782
somewhat,-0.0021615612166290517
somewhere,-0.0020805633485440384
somewheres,-9.27648746263565E-4
son,-0.007074542441285035
son-of-a,-9.917012584517084E-4
son-of-a-bitch,-0.0018219774740905396
sona,0.01789311202757607
song,0.0024098788157947094
songs,0.002031133682755111
sonic,-9.27648746263565E-4
sonny,-7.486801623389109E-5
sonofabitch,0.004602784547286004
sonora,0.0028727302089919097
sons,-0.0011134213643726855
soon,-0.0037892398357609143
sooner,0.0012217606831730161
sooo,-0.0011628834778207966
soot,-8.588332269309376E-4
soothing,-8.588332269309376E-4
sophia,-9.917012584517084E-4
sophie,-0.001445680396069259
sophisticated,-0.0013579719608438582
soprano,-7.84001486975171E-4
sorcerer,-9.27648746263565E-4
sordid,-7.84001486975171E-4
sore,0.0021515319781821958
sorrow,0.00452163545779283
sorry,-0.002220137694897902
sort,-0.0023771705356193207
sorta,0.009185924805258048
sorted,-8.588332269309376E-4
sorts,-0.0014875974070639613
sos,-0.0015680749461160909
sosa,-0.0015680749461160909
sotto,-0.0011628834778207966
sought,-9.917012584517084E-4
soul,-0.002415541901544301
souls,-0.002272509476846322
sound,-0.0029740460989560362
sounded,-0.0018882642823354764
sounding,-9.27648746263565E-4
sounds,-0.003924728663622763
soup,-1.0688843959143206E-4
sour,-0.0013119215385158172
source,0.00287265899672469
sources,-0.0011628834778207966
south,-0.002542425964102887
southeast,-9.917012584517084E-4
southern,-0.0012145958963774527
souvenir,-8.588332269309376E-4
soviet,-0.0019835481883708197
soviets,-0.0017879133457823439
sox,-9.27648746263565E-4
soy,-9.917012584517084E-4
spa,-9.917012584517084E-4
space,-3.1931337478373714E-4
spaces,-9.27648746263565E-4
spaceship,-7.84001486975171E-4
spades,-0.001051861245719923
spaghetti,-0.0011628834778207966
spain,-0.001644620943519138
spanish,-0.0028272766673376644
sparazza,-0.0017531879115482531
spare,-1.0688843959143206E-4
spared,-0.0012641953586989781
spark,0.0036740356531766655
sparkling,-7.84001486975171E-4
sparks,0.0036740356531766655
sparky,-0.0014875974070639613
sparrin,-9.917012584517084E-4
sparring,-7.84001486975171E-4
speak,0.0011146454898753166
speaker,-0.001644620943519138
speakers,-0.0011628834778207966
speaking,-0.0038099835590583793
speaks,0.01248325598954279
spear,0.001807951879538796
spears,-0.0011087624989792283
special,-0.004020581024364475
specialist,-0.001051861245719923
specialize,-7.84001486975171E-4
specially,0.0034466914947370282
specialties,0.007178461843565956
specialty,-0.0011628834778207966
species,-0.0016815884785703846
specific,-0.0018554167201464764
specifically,-0.0014875974070639613
specifics,-8.588332269309376E-4
specimen,-0.0015680749461160909
specimens,-9.27648746263565E-4
spectacle,-8.588332269309376E-4
spectacular,-0.0011087624989792283
spectators,-0.0011087624989792283
spector,-0.0018882642823354764
spectors,-7.84001486975171E-4
spectre,-8.588332269309376E-4
speculation,-0.0011087624989792283
speech,-0.002647514967578566
speeches,-9.917012584517084E-4
speechless,-0.0011628834778207966
speed,0.012296039092690801
speeding,-0.0013579719608438582
speedman,-0.0026241803577341178
speedmans,-9.917012584517084E-4
speeds,0.004874566687679147
speedy,-8.588332269309376E-4
spell,0.0034131862954178724
spelling,-7.84001486975171E-4
spells,-8.588332269309376E-4
spend,-0.0025215865979024785
spending,-0.0019205505199999051
spends,0.0028727302089919097
spent,-0.0022615378573697985
sperm,-9.917012584517084E-4
spice,-0.0018219774740905396
spicoli,-0.0011628834778207966
spics,-7.84001486975171E-4
spider,-0.001644620943519138
spiders,-7.84001486975171E-4
spies,-0.0013579719608438582
spike,-0.001051861245719923
spiletti,-9.27648746263565E-4
spill,-0.0017879133457823439
spilled,-0.0011087624989792283
spilling,-0.0014025117020763493
spills,-0.0011628834778207966
spin,-0.0019835481883708197
spine,-0.001445680396069259
spinner,-0.0015680749461160909
spinning,-0.0015680749461160909
spins,-0.002761235749339566
spire,-7.84001486975171E-4
spirit,-0.0010808241910853793
spirited,-7.84001486975171E-4
spirits,-0.002044607187941813
spiritual,-0.0014875974070639613
spiro,-7.84001486975171E-4
spit,0.0031315753818311805
spite,0.0014182114808193173
spits,0.00893023146170108
spitting,-9.27648746263565E-4
splash,0.006409890313180304
splashes,-7.84001486975171E-4
splatter,-8.588332269309376E-4
splattered,-9.917012584517084E-4
spleen,0.005801902198254598
splendid,-0.0013119215385158172
splendor,-9.917012584517084E-4
splice,-8.588332269309376E-4
splinter,-0.0018882642823354764
split,-0.002123856222246743
splits,0.0032392990570812665
splitting,-0.001051861245719923
spock,-0.00201430887192669
spoil,-0.0018882642823354764
spoiled,-0.001445680396069259
spoiling,-8.588332269309376E-4
spoke,0.002669301525010591
spoken,1.9339099292858838E-4
sponge,-0.001051861245719923
sponsor,0.0036740356531766655
sponsored,-8.588332269309376E-4
sponsors,-0.001051861245719923
spook,-0.001051861245719923
spooked,-9.27648746263565E-4
spooks,-0.0011628834778207966
spooky,-0.0011087624989792283
spoon,-0.0015680749461160909
spoons,-9.27648746263565E-4
sport,-0.002132923474940684
sporting,-8.588332269309376E-4
sports,0.0020058319319433545
spose,-7.84001486975171E-4
sposed,0.0032392990570812665
spot,0.008188480873812897
spotlight,-7.84001486975171E-4
spots,-8.769629425856643E-4
spotted,-0.0017531879115482531
spotting,-8.588332269309376E-4
spouting,-7.84001486975171E-4
sprague,-0.0012641953586989781
spragues,-7.84001486975171E-4
sprawling,-9.27648746263565E-4
spray,-0.0022177285894637087
sprayed,-8.588332269309376E-4
sprays,-0.0013119215385158172
spread,-0.002504252457750369
spreading,0.0034466914947370282
spreads,-0.0014025117020763493
spree,-8.588332269309376E-4
spring,-0.002272509476846322
springs,-0.0018219774740905396
sprinkle,-8.588332269309376E-4
sprint,-7.84001486975171E-4
sprints,-0.0011087624989792283
sprittle,0.022003973032995866
spumoni,-7.84001486975171E-4
spur,-9.917012584517084E-4
spurs,-0.001051861245719923
spy,-0.002479571828848026
spying,-0.0012145958963774527
squab,-7.84001486975171E-4
squad,-0.0027834232258098705
square,-0.003382130260481155
squared,-7.84001486975171E-4
squarely,0.006409890313180304
squares,0.004205506763433671
squashed,-7.84001486975171E-4
squat,-9.27648746263565E-4
squats,-8.588332269309376E-4
squeak,-7.84001486975171E-4
squeaky,-7.84001486975171E-4
squeal,-9.917012584517084E-4
squealing,0.005801902198254598
squeals,0.005303236503572925
squeeze,-0.0021898248199442873
squeezes,-0.0014025117020763493
squeezing,-9.27648746263565E-4
squints,-0.0014025117020763493
squire,-0.001051861245719923
squirms,0.005303236503572925
squirrel,-8.588332269309376E-4
sssh,-0.0011087624989792283
st,-0.0012641953586989781
st.,-0.0031367258680266978
stab,-0.001445680396069259
stabbed,-0.001445680396069259
stabbing,-8.588332269309376E-4
stabilize,-9.27648746263565E-4
stable,-0.0011628834778207966
stabs,-0.0013119215385158172
stack,-0.0016815884785703846
stacked,-7.84001486975171E-4
stacks,-7.84001486975171E-4
stacy,-0.0014025117020763493
stadium,-0.001445680396069259
staedert,-8.588332269309376E-4
staff,-0.0031757123440826845
stag,-9.917012584517084E-4
stage,-0.0015353809529809579
stages,0.005801902198254598
staggering,-7.84001486975171E-4
staggers,0.0025564667664717895
stain,0.00452163545779283
stained,-0.0011628834778207966
stainer,-0.0017177610659257223
stains,-9.917012584517084E-4
staircase,-0.0012145958963774527
stairs,-5.606742539340276E-4
stairwell,-0.0013579719608438582
stake,-0.002074463395634465
stakeout,-9.27648746263565E-4
stakes,-0.0012145958963774527
stalag,-7.84001486975171E-4
stalker,-7.84001486975171E-4
stalking,-0.0011628834778207966
stalks,0.0034466914947370282
stall,0.001604751860621816
stalled,-8.588332269309376E-4
stalling,-9.917012584517084E-4
stallion,-0.0011087624989792283
stalls,-8.588332269309376E-4
stamp,-0.001445680396069259
stamped,-9.27648746263565E-4
stamps,-9.27648746263565E-4
stan,-0.002132923474940684
stance,-8.588332269309376E-4
stand,-9.718729772720383E-4
stand-off,0.006409890313180304
standard,-0.002074463395634465
standards,-0.0011087624989792283
standin,0.005303236503572925
standing,-0.003356138421863811
stands,0.006407553513500766
stanford,-9.27648746263565E-4
stanley,-0.0026935786472628166
stanzi,-0.0013579719608438582
star,-0.002283958160889258
starboard,-9.27648746263565E-4
starbucks,-9.27648746263565E-4
stare,-0.0036279338492009156
stared,-0.0011628834778207966
stares,-5.672067387294508E-4
starfleet,-0.0018219774740905396
staring,0.002712867163362331
stark,-0.001051861245719923
starliner,-7.84001486975171E-4
starling,-0.0027834232258098705
starring,-9.917012584517084E-4
stars,-0.0011134213643726855
starship,-8.588332269309376E-4
start,-0.00296667682380841
started,-0.0013492820871425573
starter,-8.588332269309376E-4
starters,-0.0012145958963774527
starting,-0.002665026450511816
startled,0.005847068599586749
startles,0.011598174265571769
startling,0.005801902198254598
starts,0.006196538689835294
starve,-0.0012145958963774527
starved,-8.588332269309376E-4
starving,8.63820077299694E-4
stash,-0.0011087624989792283
stashed,-0.001051861245719923
stat,0.005801902198254598
state,-0.0030376771797798784
stated,-0.001051861245719923
statement,-0.002647514967578566
statements,-0.0014875974070639613
states,-0.0029550500253838216
static,-0.0018554167201464764
station,-0.001314567035454597
stationary,-7.84001486975171E-4
stationed,-8.588332269309376E-4
stations,-0.0014025117020763493
statistics,-9.917012584517084E-4
statue,-0.0016815884785703846
statues,-0.001051861245719923
stature,-8.588332269309376E-4
status,-0.0014025117020763493
stay,-0.0024920210915135594
stayed,0.004602784547286004
stayin,0.0034466914947370282
staying,0.0012980787642488476
stays,0.0037991099374361024
stead,-0.0011087624989792283
steadily,-7.84001486975171E-4
steady,5.977288530322815E-4
steak,-0.002132923474940684
steaks,-0.001051861245719923
steal,-0.003507180866206774
stealing,-0.0022994110536629455
steals,-0.0013579719608438582
steam,0.001604751860621816
steaming,-7.84001486975171E-4
steel,-7.322697784068588E-4
steely,-7.84001486975171E-4
steep,0.011598174265571769
steer,-8.588332269309376E-4
steering,-0.001644620943519138
steers,0.003925262173246959
steinsma,-8.588332269309376E-4
stella,0.0028727302089919097
stem,-9.27648746263565E-4
stench,-7.84001486975171E-4
stens,-7.84001486975171E-4
stensland,-0.001445680396069259
step,-0.003371534807088112
stephen,-8.588332269309376E-4
stephens,-7.84001486975171E-4
stepped,-0.0016815884785703846
stepping,-0.0015283657247278082
steps,-1.3264369421866676E-4
stereo,-0.0013579719608438582
stern,-0.0013119215385158172
steve,-0.0035246839398338165
steven,-9.27648746263565E-4
stevens,-0.0012145958963774527
steves,0.005303236503572925
stevie,-0.0011628834778207966
stew,-0.0012145958963774527
steward,-0.0012641953586989781
stewardess,-9.27648746263565E-4
stewart,-9.917012584517084E-4
stick,-2.608464392306174E-4
sticker,-8.588332269309376E-4
sticking,-0.0018882642823354764
sticks,-0.0031367258680266978
sticky,-0.001445680396069259
stiff,-0.0017177610659257223
still,-0.002414551928833855
sting,0.014969541799425808
stink,0.001704082202981612
stinkin,-9.917012584517084E-4
stinking,-0.001606803594003305
stinks,-0.001644620943519138
stir,-0.001445680396069259
stirs,-0.001051861245719923
stitch,-7.84001486975171E-4
stitches,-9.27648746263565E-4
stock,-0.002404012008403249
stocked,0.007178461843565956
stockings,-8.588332269309376E-4
stocks,-9.917012584517084E-4
stokes,-0.0012145958963774527
stole,0.001456040446208979
stolen,-2.8886154116359225E-4
stoltzfus,-9.917012584517084E-4
stomach,-0.0018045659450422937
stomachs,-9.917012584517084E-4
stomp,-8.588332269309376E-4
stomps,-0.0014025117020763493
stone,3.1136835445006654E-4
stoned,-0.0012145958963774527
stones,-0.0013618167416185505
stood,-0.0026241803577341178
stooge,-9.917012584517084E-4
stool,-0.001445680396069259
stoop,-9.27648746263565E-4
stop,0.011129430916010864
stopped,0.001010748034094678
stopping,0.0020697918852848156
stops,6.135236321830955E-4
storage,-0.001445680396069259
store,-0.001458707977066383
stored,-9.917012584517084E-4
storeroom,-7.84001486975171E-4
stores,-0.0014025117020763493
stories,0.002669301525010591
storm,-0.002123856222246743
storms,-0.001606803594003305
story,-0.004085989209398587
stove,0.0034466914947370282
straddles,0.006409890313180304
strader,-8.588332269309376E-4
straight,-5.076289007873413E-4
straighten,-0.002074463395634465
straightens,-0.0012641953586989781
strain,-0.0014875974070639613
strained,-8.588332269309376E-4
straining,-7.84001486975171E-4
strains,-0.001051861245719923
